timestamp_ns,imb1,imb5,imb20,ob_slope,depth_conc,cancel_spike,liq_wall,aggr_ratio,avg_trade_sz,trade_vel,trade_accel,vol_accel,microprice,spread_bps,spread_chg,mid_mom,volatility,mp_dev,st_pressure,bid_depth,ask_depth,d_imb_dt,d2_imb_dt2,d_vol_dt,d_mom_dt
14610726802791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610743201375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610759576125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610775466833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610792220166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610808945916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610825653208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610841735083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610859864416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610876600666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610893821208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610910406291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610926872291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610943437083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,60.000000,-12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610960300416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,70.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14610983191083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611003571583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611021311250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611040328375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611061303208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,12.000000,-60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611081049083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611105889958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611127281000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611146396375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611163556125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611182100916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611200989750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611219143000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611239957833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611260052750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611277871750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611295656750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611313087875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611329583666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611348077291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611365533458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611382892000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611399445958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611415283875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611432072708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611447900500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611463845375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,-12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611480123500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611495784500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
14611512324208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000
